index_tasty,id_,name,slug,video_url,thumbnail_url,tags,ratings_negative,ratings_positive,score,cooking_style_big_batch,cooking_style_kid_friendly,cooking_style_bake,meal_breakfast,meal_bakery_goods,cuisine_american,meal_drinks,difficulty_5_ingredients_or_less,healthy_low_calorie,difficulty_easy,dietary_gluten_free,dietary_vegetarian,difficulty_under_1_hour,difficulty_under_45_minutes,healthy_high_protein,dietary_kid_friendly,cuisine_fusion,method_steam,cuisine_japanese,dietary_comfort_food,dietary_indulgent_sweets,method_bake,dietary_dairy_free,cooking_style_one_pot_or_pan,cooking_style_pan_fry,dietary_healthy,method_pan_fry,healthy_low_fat,healthy_low_sugar,healthy_low_carb,cooking_style_mashup,meal_snacks,seasonal_winter,cuisine_british,cooking_style_comfort_food,healthy_high_fiber,cuisine_french,meal_desserts,difficulty_under_15_minutes,difficulty_under_30_minutes,dietary_keto,seasonal_summer,cooking_style_no_bake_desserts,dietary_vegan,cuisine_mexican,seasonal_spring,cuisine_italian,meal_lunch,seasonal_fall,cuisine_german,cooking_style_meal_prep,meal_dinner,meal_appetizers,meal_sides,cuisine_african,cuisine_middle_eastern,method_deep_fry,cuisine_latin_american,method_grill,cuisine_dominican,dietary_pescatarian,cuisine_seafood,cuisine_chinese,cuisine_greek,dietary_contains_alcohol,cuisine_indian,cooking_style_steam,cooking_style_stuffed,cuisine_caribbean,cuisine_filipino,cuisine_taiwanese,cuisine_korean,cuisine_jamaican,meal_brunch,cuisine_swedish,cooking_style_deep_fry,cuisine_west_african,cuisine_thai,cuisine_vietnamese,cuisine_peruvian,cuisine_brazilian,cooking_style_grill,cuisine_bbq,cuisine_kenyan,cuisine_haitian,cuisine_persian,cuisine_ethiopian,cuisine_cuban,cuisine_puerto_rican,cuisine_soul_food,cuisine_indigenous,cuisine_laotian,cuisine_hawaiian,method_no_bake_desserts,cuisine_lebanese,cuisine_south_african,cuisine_venezuelan
1256,5103,Cast Iron Paella,cast-iron-paella,https://vid.tasty.co/output/132240/landscape_480/1557438538,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/215478.jpg,"64463,8091920,8091917,188967,64500,65859,1247785,1247775,65855,1280508,64486,1280501,1280503,1247790,1280506,64459,1280509,1247788,65840,1247794,1280507,65848",47,350,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,940,Orange Glazed Meatballs and Veggies,orange-glazed-meatballs-and-veggies,https://vid.tasty.co/output/28509/mp4_640x640/1491433188,https://img.buzzfeed.com/video-api-prod/assets/73cf7cd4b71c40c9ab1c54cdbfa9e555/FB.jpg,"1280503,1280501,65853,1247775,1247791,1247780,1280500,1247788,1247785,1280510,1280507,1280506,1280508,65846,65410,64448,64488,64471,64505,64486,64466,64444,65845,64492",45,349,89.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,3765,Sausage Shepherds Pie by Tasty Demais,sausage-shepherds-pie-via-tasty-demais,https://vid.tasty.co/output/37131/mp4_640x640/1498721316,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/54439.jpg,"8091920,8091917,1691104,64505,64492,64486,1247785,1247789,1280507,1280506,1280508,1280501,1280503,1280500,1247775,1247786,64462,65410,64447,65846,64446",30,424,94.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,2915,Chicken Bacon Asparagus Twists,chicken-bacon-asparagus-twists,https://vid.tasty.co/output/58750/mp4_640x640/1509127616,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/110260.jpg,"8091918,8091916,64467,1280508,1280500,1247785,1280510,1280501,1280503,1247788,1247775,1247780,64503,64505,64492,64486,64471,64488,64465,65846,64466,64444",30,375,93.0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,3772,Veggie-Packed Lentil Loaf,veggie-packed-lentil-loaf,https://vid.tasty.co/output/90835/landscape_480/1524589603,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/151723.jpg,"64469,64468,64463,8091920,8091917,64505,1691104,64500,64471,1280500,1247780,64492,64486,1247775,64466,1280508,1247781,1280503,1247787,1247788,65848,65842",41,374,91.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,5811,Zesty Panko-Crusted Salmon And Asparagus,zesty-panko-crusted-salmon-and-asparagus,https://vid.tasty.co/output/151667/landscape_480/1573770486,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/243094.jpg,"3801552,64463,8091748,8091747,64472,8091918,8091917,65846,64471,64492,1247775,64505,3956651,64500,64486,64466",24,373,94.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,4626,Garlic And Herb–marinated Rack Of Lamb,garlic-and-herb-marinated-rack-of-lamb,https://vid.tasty.co/output/118049/landscape_480/1543910743,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/70e7c4b034554c2eb55d19917ad6af80/5_Mouth_Watering_And_Juicy_Lamb_Recipes_Facebook.jpg,"64463,8091916,64467,5923247,5285641,64462,65859,65848,65840,188967,64486,1247790,1247784,1280501,1280503,1247788,1280510",7,372,99.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,4352,Farro Lentil Salad,farro-lentil-salad,https://vid.tasty.co/output/107852/landscape_480/1536088553,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/feb04c3df39f41d6b62905a92d94950d/MakeAheadPlantBasedLunchesFBFINAL.jpg,"64469,64468,64463,8091920,8091918,8091917,6543466,1247793,1280506,64505,1280510,64486,1280508,1247791,1280501,1280503,1280507,64471,65853,64466,65851",25,349,94.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,4265,Grilled Flank Steak And Corn Salad,grilled-flank-steak-and-corn-salad,https://vid.tasty.co/output/105150/landscape_480/1534178142,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/173354.jpg,"64463,8091917,7041337,1247787,188967,1280507,1280506,1280508,1280503,1280501,1280510,1247785,64503,64494,64508,64486,64510,64444,1247788,1247790,65848",10,345,98.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,3967,Veggie Chili Cornbread Casserole,veggie-chili-cornbread-casserole,https://vid.tasty.co/output/96662/landscape_480/1527799189,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/160220.jpg,"64469,8091920,8091917,1280508,1280507,1280501,1280503,64473,64503,64486,64466,1280506,1247785,1247793,1247788,64456,1280510,1247775,65846,65841,1280499,65855,64462,65848,64444",18,348,96.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,4924,Fish And Chips,fish-and-chips,https://vid.tasty.co/output/129616/landscape_480/1554923865,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/211773.jpg,"3801552,64463,8091920,8091918,8091917,5285641,64486,1280502,1247793,1280514,1280501,1280503,64462,65848,64493,64505,1247790,1280510,64447",38,419,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,3055,Shrimp And Sausage Stir-fry,shrimp-and-sausage-stir-fry,https://vid.tasty.co/output/62511/mp4_640x640/1510856213,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/115601.jpg,"64463,8091917,1280507,1280503,1280501,1280506,1247785,1280508,64505,65859,64486,64462,64444,64459,1247790,1247794,65855,1247787,64488,65848,64466",12,418,98.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,4692,Winter Vegetable Chili,winter-vegetable-chili,https://vid.tasty.co/output/121329/landscape_480/1545874985,https://img.buzzfeed.com/video-api-prod/assets/bac7475ef59f4e77a3296ae4b86778aa/FBThumb3.jpg,"64469,8091920,1280507,1247769,1247785,1247786,64505,2651756,65851,64511,64462,65848,65855,64444,64486,1280508,1247794,64504,1280501,64471,1280506,1280503,64465",40,346,90.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,4130,Scalloped Vegetable Bake,scalloped-vegetable-bake,https://vid.tasty.co/output/100695/landscape_480/1530556663,https://img.buzzfeed.com/video-api-prod/assets/64fefab234a34574a3653c362e18ef0f/1530556663_00001.jpg,"64469,8091918,1280501,1280503,64492,64486,1247775,1280507,1280506,1247788,1247785,1280510,1280500,65846,1247781,1247780",63,346,85.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,5512,One-Pan Basil Halloumi Chicken,one-pan-basil-halloumi-chicken,https://vid.tasty.co/output/45096/mp4_640x640/1501107075,https://img.buzzfeed.com/video-api-prod/assets/f9c708ebe85c4fef8e4717cee7005058/BFV8159_OnePanBasilHalloumiChicken-Thumb1080FB.jpg,"8091756,8091917,64467,65838,65846,64486,1247775,1280500,1280503,1280501,1247795",17,365,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,1467,Pesto Twist Pasta,pesto-twist-pasta,https://vid.tasty.co/output/21045/mp4_640x640/1484761758,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/0d8672b491e84ccbb6c04dedc1bffd39/FB-FinalReview-Revised.jpg,"64469,8091918,1247785,1280506,1247788,1280507,64505,64486,64453,65848",18,411,96.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,4163,Tofu Tacos,tofu-tacos,https://vid.tasty.co/output/101779/hls24_1531429513.m3u8,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/f6f174fa76984c0aaf9f466d2abf351d/5EasySubstitutesForGroundBeefFBFINAL.jpg,"64469,8091920,8091918,8091917,1691104,1280506,1247785,1247787,1247788,64471,65410,64457,64444,64505,1247775,1280503,1280500,1280510,64486,64492,1280508,1280501,65846",12,411,98.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,1089,Orange Chicken & Veggie Stir-fry,orange-chicken-veggie-stir-fry,https://vid.tasty.co/output/26311/mp4_640x640/1489199322,https://img.buzzfeed.com/video-api-prod/assets/1a8c9110b0f4439c8cb12d0dbd5d7505/Thumb_2.jpg,"1247794,1247785,1247788,1247787,1247790,1280506,1280508,65855,64471,64465,64466,65410,64444,64505,65859,64486,64448,65848",30,408,94.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,5683,Arroz Con Gandules,arroz-con-gandules,https://vid.tasty.co/output/149180/landscape_480/1571698662,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/238851.jpg,"64469,64468,64463,8091920,7145248,64503,1280508,1280506,188967,64498,1280507,64490,65855,64486,64462,2651759,65842,1247794,65851,2651757,64456,65848",24,405,95.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,331,Easy Chicken Paprikash,easy-chicken-paprikash,https://vid.tasty.co/output/32044/mp4_640x640/1495124991,https://img.buzzfeed.com/video-api-prod/assets/acd7f176baf544a4ac4cc922c61046bd/BFV5347_Chicken-Paprika_ThumbA.jpg,"64486,64505,65848,64462,64471,64450",33,404,93.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,1587,One-Tray Caprese Pasta,one-tray-caprese-pasta,https://vid.tasty.co/output/23025/mp4_640x640/1486146715,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/62bea66043234701864cd365dc116ca1/FBFinal.jpg,"64469,8091920,8091919,1247790,1247791,1247794,1280508,1280507,1280503,1280501,1247785,1247775,1280500,1247770,64453,64486,64505,64492,65853,64471,64466,65846",18,357,96.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,3401,One-Pot Butternut Squash Pilaf,one-pot-butternut-squash-pilaf,https://vid.tasty.co/output/74801/landscape_480/1516902374,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/1ffeadeed97b450b9092f65c72da511f/OnePotButternutSquashPilafFBMOSTFINAL.jpg,"64469,64468,64463,8091920,6543461,5285641,64505,1247781,1280501,64492,1280503,1247775,64486,64471,1280508,1280506,1247772,65846,1247794,64466,64465,65848",42,401,91.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,3723,Scalloped Potato Loaf,scalloped-potato-loaf,https://vid.tasty.co/output/88640/landscape_480/1523299827,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/148794.jpg,"8091917,64486,3028912,1247785,1691104,65852,64503,1280501,1247794,1247767,64505,64462,1247775,65848,64492,64444,1280508,65846,1280507,1247787,1280503,64488,1247781,65840",48,333,88.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,3920,Double Cheeseburger For A Crowd,double-cheeseburger-for-a-crowd,https://vid.tasty.co/output/95134/landscape_480/1526934776,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/157838.jpg,"8091918,8091917,1247785,1691104,1280500,1280501,65840,1280503,1247788,1280507,65848,64444,64488,64503,64492,64471,64486,188967,65859,65856,64462,65851,65846",14,329,96.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,4223,Tofu Tenders,tofu-tenders,https://vid.tasty.co/output/103158/landscape_480/1532560850,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/170686.jpg,"64469,8091920,8091917,64505,1691104,1280506,1247785,1280500,65840,64462,1247775,1247790,1280507,1280501,64492,1247788,64486,1280510,64488,1280503,65846,1280508",39,331,90.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,924,One-pan Chicken Fajita Bombs,one-pan-chicken-fajita-bombs,https://vid.tasty.co/output/27999/mp4_640x640/1490900367,https://img.buzzfeed.com/video-api-prod/assets/59ca52c9698849c5ac192c5896be184b/YT_THUMB.jpg,"1280503,1280501,1247788,1247794,1247787,1280507,1280508,64500,65859,65855,64444,64486,65410,65852,65848,64505,65856,64457,64462",14,326,96.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,4254,Quinoa Ratatouille-Stuffed Peppers,quinoa-ratatouille-stuffed-peppers,https://vid.tasty.co/output/103850/landscape_480/1533150142,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/171740.jpg,"64469,8091920,1691104,1247785,1247788,1247786,1280508,64505,64486,1280507,1280510,1280501,1280503,1280500,65859,65848,64492,1247775,65846",29,350,93.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,4047,Short Rib Ragù,short-rib-ragu,https://vid.tasty.co/output/98669/landscape_480/1529015897,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/68edff2815b946c782f7c21c022cd784/BFV_Ragu_FB.jpg,"8091920,8091917,65859,1247790,65841,1280507,1280508,65855,64500,1280503,1247785,1247794,188967,64486,64453,1280506,64462,65848",23,394,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,4318,Classic Hamburger,classic-hamburger,https://vid.tasty.co/output/99719/landscape_480/1529686101,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/165384.jpg,"8091918,8091917,64501,64505,64486,1247785,1280500,1280508,1247780,65859,1247787,1247788,65840,65848,65843,64462,64444,64471",26,328,93.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,3234,Bacon-wrapped Mashed Potato-stuffed Meatloaf,bacon-wrapped-mashed-potato-stuffed-meatloaf,https://vid.tasty.co/output/69639/landscape_480/1513881756,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/db6e0dd009114521953bc0055584d899/BFV33652_BaconWrappedMashedPotatoStuffedMeatloaf_FB1080SQ.jpg,"8091917,64473,64479,1247789,1247788,1280510,64500,188967,64492,64486,64488,1280502,65856,64444,1280500,64462,65846",29,325,92.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,302,Honey Lemon Glazed Salmon & Veggies,honey-lemon-glazed-salmon-veggies,https://vid.tasty.co/output/29673/mp4_640x640/1492647519,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/b3c8ff6de7f24f0baf1accfd2f5e0803/BFV5609_OnePanSalmonAndVeggies_FinalExport1080sq.jpg,"1280501,1280503,1247790,1247789,1280508,1247775,1280500,65855,64492,64465,65846,64466,64505,64459,64444,64486,64471,64500",14,394,97.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,5500,Hawaiian Mac Salad,hawaiian-mac-salad,https://vid.tasty.co/output/141859/hls24_1565655242.m3u8,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/4acb876a7f254f38b07143b9d93292a9/BFV58314_HawaiianGarlicShrimpAndMacSalad_NH_072919_FB.jpg,"64469,8091748,8091747,64472,64510,64486,1247769,1247790,1247788,1280503,64490,1247770,64471,64462,1280510,64504,1280507,65848,1280508,1280506,1280501",64,394,87.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,4387,Cauliflower “Meat” Quesadillas,cauliflower-meat-quesadillas,https://vid.tasty.co/output/108686/hls24_1536702719.m3u8,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/b6e7b23990e2446eae9d3ad7343996f0/Tacos_V3_final.jpg,"64469,8091920,8091916,65859,1691104,64505,64501,1280507,64486,1247788,1247787,1247785,1280501,1280508,1280503,65842,65848",21,393,95.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
